潞西路,畅通,110,12.177589852008458,116.573181-39.802924|116.571888-39.802956
潞西路,畅通,23,2.5462233326926773,116.571888-39.802956|116.571614-39.802956
潞西路,畅通,51,5.645973476840284,116.571614-39.802956|116.571013-39.802962
潞西路,畅通,55,6.088794926004229,116.571013-39.802962|116.570364-39.802946
潞西路,畅通,54,5.978089563713243,116.570364-39.802946|116.569731-39.802946
嘉创路,畅通,97,13.196707105719236,116.569731-39.802946|116.569313-39.803466|116.56912-39.803686
嘉创路,畅通,15,2.0407279029462737,116.56912-39.803686|116.569018-39.803799
嘉创路,畅通,12,1.632582322357019,116.569018-39.803799|116.568932-39.803885
嘉创路,畅通,162,22.039861351819756,116.568932-39.803885|116.567865-39.805097
嘉创路,畅通,120,16.32582322357019,116.567865-39.805097|116.567269-39.805768|116.567113-39.80588|116.567006-39.80595
嘉创路,畅通,99,13.468804159445407,116.567006-39.80595|116.566089-39.806492
嘉创路,畅通,14,1.9046793760831888,116.566089-39.806492|116.56596-39.806572
嘉创路,畅通,148,20.135181975736568,116.56596-39.806572|116.564941-39.807157|116.564565-39.807371
嘉创路,畅通,142,19.318890814558056,116.564565-39.807371|116.563337-39.808123|116.563262-39.808165
嘉创路,畅通,345,46.936741767764296,116.563262-39.808165|116.561347-39.809222|116.559996-39.809996
